event_id,Campeonato,Time Casa,Time Visitante,Gols Casa,Gols Visitante,Status,Data e Hora,Time Referência,Num Gols,Cartões Amarelos,Cartões Vermelhos
13473436,Brasileirão Betano,Vitória,Santos,0.0,1.0,Ended,2025-05-25 21:30:00,Vitória,1,0,0
13640475,"CONMEBOL Sudamericana, Group B",Universidad Católica del Ecuador,Vitória,1.0,0.0,Ended,2025-05-29 00:30:00,Vitória,1,0,0
13472684,Brasileirão Betano,Corinthians,Vitória,0.0,0.0,Ended,2025-06-01 21:30:00,Vitória,0,0,0
13472746,Brasileirão Betano,Vitória,Cruzeiro,0.0,0.0,Ended,2025-06-12 22:00:00,Vitória,0,0,0
12117303,Brasileirão Betano,Juventude,Bahia,2.0,1.0,Ended,2024-11-09 22:00:00,Juventude,3,0,0
12117304,Brasileirão Betano,Grêmio,Juventude,2.0,2.0,Ended,2024-11-20 22:00:00,Juventude,4,0,0
12117324,Brasileirão Betano,Juventude,Cuiabá,1.0,1.0,Ended,2024-11-23 22:30:00,Juventude,2,0,0
12117326,Brasileirão Betano,Atlético Mineiro,Juventude,2.0,3.0,Ended,2024-11-27 00:30:00,Juventude,5,0,0
12117341,Brasileirão Betano,São Paulo,Juventude,1.0,2.0,Ended,2024-12-04 23:00:00,Juventude,3,0,0
12117355,Brasileirão Betano,Juventude,Cruzeiro,0.0,1.0,Ended,2024-12-08 19:00:00,Juventude,1,0,0
13309795,Club Friendly Games,Boca Juniors,Juventude,2.0,0.0,Ended,2025-01-15 23:00:00,Juventude,2,0,0
13252389,Gaúcho,Juventude,Ypiranga FC,2.0,0.0,Ended,2025-01-22 22:00:00,Juventude,2,0,0
13252395,Gaúcho,Internacional,Juventude,2.0,0.0,Ended,2025-01-25 19:30:00,Juventude,2,0,0
13252400,Gaúcho,Juventude,Guarany de Bagé,1.0,0.0,Ended,2025-01-28 22:00:00,Juventude,1,0,0
13252409,Gaúcho,Caxias,Juventude,0.0,2.0,Ended,2025-02-01 23:30:00,Juventude,2,0,0
13252412,Gaúcho,Juventude,Grêmio,2.0,0.0,Ended,2025-02-06 01:00:00,Juventude,2,0,0
13252422,Gaúcho,Juventude,EC São José,3.0,1.0,Ended,2025-02-09 22:00:00,Juventude,4,0,0
13252424,Gaúcho,EC Avenida,Juventude,1.0,1.0,Ended,2025-02-12 22:30:00,Juventude,2,0,0
13252432,Gaúcho,EC Pelotas,Juventude,2.0,3.0,Ended,2025-02-15 19:30:00,Juventude,5,0,0
13484847,Gaúcho - Mata-mata,Grêmio,Juventude,2.0,1.0,Ended,2025-02-23 00:30:00,Juventude,3,0,0
13458061,Copa Betano do Brasil,Maringá FC,Juventude,1.0,0.0,Ended,2025-02-25 22:30:00,Juventude,1,0,0
13484849,Gaúcho - Mata-mata,Juventude,Grêmio,4.0,4.0,AP,2025-03-01 19:30:00,Juventude,3,0,0
13473347,Brasileirão Betano,Juventude,Vitória,2.0,0.0,Ended,2025-03-29 21:30:00,Juventude,2,0,0
13473349,Brasileirão Betano,Botafogo,Juventude,2.0,0.0,Ended,2025-04-06 00:00:00,Juventude,2,0,0
13473367,Brasileirão Betano,Juventude,Ceará,2.0,1.0,Ended,2025-04-12 19:00:00,Juventude,3,0,0
13473368,Brasileirão Betano,Flamengo,Juventude,6.0,0.0,Ended,2025-04-17 00:30:00,Juventude,6,0,0
13473387,Brasileirão Betano,Juventude,Mirassol,2.0,2.0,Ended,2025-04-20 14:00:00,Juventude,4,0,0
13473394,Brasileirão Betano,Internacional,Juventude,3.0,1.0,Ended,2025-04-26 19:00:00,Juventude,4,0,0
13473407,Brasileirão Betano,Juventude,Atlético Mineiro,0.0,1.0,Ended,2025-05-05 23:00:00,Juventude,1,0,0
13473416,Brasileirão Betano,Fortaleza,Juventude,5.0,0.0,Ended,2025-05-10 19:00:00,Juventude,5,0,0
13473427,Brasileirão Betano,Juventude,Fluminense,1.0,1.0,Ended,2025-05-18 19:00:00,Juventude,2,0,0
13473432,Brasileirão Betano,Red Bull Bragantino,Juventude,1.0,0.0,Ended,2025-05-26 23:00:00,Juventude,1,0,0
13472712,Brasileirão Betano,Juventude,Grêmio,0.0,2.0,Ended,2025-06-01 19:00:00,Juventude,2,0,0
13472725,Brasileirão Betano,Palmeiras,Juventude,,,Postponed,2025-06-11 18:00:00,Juventude,0,0,0
13350529,"Copa do Nordeste, Group B",Ceará,CSA,1.0,0.0,Ended,2025-02-06 00:30:00,Ceará,1,0,0
13197548,"Cearense, Série A",Fortaleza,Ceará,1.0,2.0,Ended,2025-02-08 19:30:00,Ceará,3,0,0
13350531,"Copa do Nordeste, Group B",Ceará,Confiança,1.0,1.0,Ended,2025-02-12 22:00:00,Ceará,2,0,0
13350538,"Copa do Nordeste, Group B",Bahia,Ceará,,,Postponed,2025-02-19 21:00:00,Ceará,0,0,0
13458034,Copa Betano do Brasil,Sergipe,Ceará,0.0,2.0,Ended,2025-02-19 23:00:00,Ceará,2,0,0
13525450,"Cearense, Serie A, Playoffs",Maracanã,Ceará,0.0,3.0,Ended,2025-03-02 20:00:00,Ceará,3,0,0
13350541,"Copa do Nordeste, Group B",Ceará,América-RN,1.0,0.0,Ended,2025-03-06 22:00:00,Ceará,1,0,0
13525451,"Cearense, Serie A, Playoffs",Ceará,Maracanã,4.0,0.0,Ended,2025-03-09 20:00:00,Ceará,4,0,0
13541810,Copa Betano do Brasil,Ceará,Confiança,5.0,2.0,AP,2025-03-13 00:30:00,Ceará,4,0,0
13589192,"Cearense, Serie A, Playoffs",Fortaleza,Ceará,0.0,1.0,Ended,2025-03-15 19:30:00,Ceará,1,0,0
13350547,"Copa do Nordeste, Group B",Ceará,Juazeirense,2.0,0.0,Ended,2025-03-19 22:00:00,Ceará,2,0,0
13589208,"Cearense, Serie A, Playoffs",Ceará,Fortaleza,1.0,1.0,Ended,2025-03-22 19:30:00,Ceará,2,0,0
13350504,"Copa do Nordeste, Group B",Sampaio Corrêa,Ceará,,,Postponed,2025-03-23 21:00:00,Ceará,0,0,0
13646077,"Copa do Nordeste, Group B",Bahia,Ceará,3.0,2.0,Ended,2025-03-26 22:00:00,Ceará,5,0,0
13473342,Brasileirão Betano,Red Bull Bragantino,Ceará,2.0,2.0,Ended,2025-03-31 23:00:00,Ceará,4,0,0
13473356,Brasileirão Betano,Ceará,Grêmio,2.0,0.0,Ended,2025-04-05 21:30:00,Ceará,2,0,0
13473367,Brasileirão Betano,Juventude,Ceará,2.0,1.0,Ended,2025-04-12 19:00:00,Ceará,3,0,0
13473376,Brasileirão Betano,Ceará,Vasco da Gama,2.0,1.0,Ended,2025-04-16 00:30:00,Ceará,3,0,0
13473385,Brasileirão Betano,Bahia,Ceará,1.0,0.0,Ended,2025-04-21 23:00:00,Ceará,1,0,0
13473396,Brasileirão Betano,Ceará,São Paulo,1.0,1.0,Ended,2025-04-26 21:30:00,Ceará,2,0,0
13742584,Copa Betano do Brasil,Ceará,Palmeiras,0.0,1.0,Ended,2025-04-30 22:30:00,Ceará,1,0,0
13473406,Brasileirão Betano,Ceará,Vitória,1.0,0.0,Ended,2025-05-03 21:30:00,Ceará,1,0,0
13473411,Brasileirão Betano,Santos,Ceará,0.0,0.0,Ended,2025-05-12 23:00:00,Ceará,0,0,0
13473426,Brasileirão Betano,Ceará,Sport Recife,2.0,0.0,Ended,2025-05-17 19:00:00,Ceará,2,0,0
13742594,Copa Betano do Brasil,Palmeiras,Ceará,3.0,0.0,Ended,2025-05-22 22:30:00,Ceará,3,0,0
13473429,Brasileirão Betano,Botafogo,Ceará,,,Postponed,2025-05-24 19:00:00,Ceará,0,0,0
13472708,Brasileirão Betano,Ceará,Atlético Mineiro,0.0,1.0,Ended,2025-06-01 21:30:00,Ceará,1,0,0
13788130,Brasileirão Betano,Botafogo,Ceará,3.0,2.0,Ended,2025-06-04 23:00:00,Ceará,5,0,0
13858011,"Copa do Nordeste, Group B",Sampaio Corrêa,Ceará,1.0,2.0,Ended,2025-06-07 20:30:00,Ceará,3,0,0
13472716,Brasileirão Betano,Fluminense,Ceará,,,Postponed,2025-06-11 18:00:00,Ceará,0,0,0
12146522,Brasileirão Série B,Mirassol,Ponte Preta,3.0,0.0,Ended,2024-10-26 20:00:00,Mirassol,3,0,0
12146534,Brasileirão Série B,Mirassol,Coritiba,4.0,1.0,Ended,2024-11-06 00:30:00,Mirassol,5,0,0
12146543,Brasileirão Série B,Avaí,Mirassol,0.0,0.0,Ended,2024-11-10 22:00:00,Mirassol,0,0,0
12146562,Brasileirão Série B,Operário-PR,Mirassol,1.0,1.0,Ended,2024-11-15 19:00:00,Mirassol,2,0,0
12146568,Brasileirão Série B,Mirassol,Chapecoense,1.0,0.0,Ended,2024-11-24 21:30:00,Mirassol,1,0,0
13284329,Paulista Série A1,Santos,Mirassol,2.0,1.0,Ended,2025-01-17 00:30:00,Mirassol,3,0,0
13193892,Paulista Série A1,Mirassol,Água Santa,6.0,0.0,Ended,2025-01-19 19:00:00,Mirassol,6,0,0
13193903,Paulista Série A1,São Bernardo,Mirassol,1.0,2.0,Ended,2025-01-23 21:30:00,Mirassol,3,0,0
13193905,Paulista Série A1,Mirassol,Portuguesa,2.0,1.0,Ended,2025-01-26 19:00:00,Mirassol,3,0,0
13193915,Paulista Série A1,Mirassol,Guarani,3.0,2.0,Ended,2025-01-29 21:30:00,Mirassol,5,0,0
13193923,Paulista Série A1,AE Velo Clube,Mirassol,0.0,1.0,Ended,2025-02-01 23:30:00,Mirassol,1,0,0
13193929,Paulista Série A1,São Paulo,Mirassol,4.0,1.0,Ended,2025-02-05 22:30:00,Mirassol,5,0,0
13193939,Paulista Série A1,Mirassol,EC Noroeste,1.0,1.0,Ended,2025-02-08 19:00:00,Mirassol,2,0,0
13193948,Paulista Série A1,Mirassol,Ponte Preta,1.0,2.0,Ended,2025-02-12 22:30:00,Mirassol,3,0,0
13193959,Paulista Série A1,Novorizontino,Mirassol,2.0,1.0,Ended,2025-02-17 23:00:00,Mirassol,3,0,0
13193964,Paulista Série A1,Red Bull Bragantino,Mirassol,3.0,0.0,Ended,2025-02-20 21:30:00,Mirassol,3,0,0
13193974,Paulista Série A1,Mirassol,Palmeiras,2.0,3.0,Ended,2025-02-23 21:30:00,Mirassol,5,0,0
13529165,Paulista Série A1 - Playoffs,Corinthians,Mirassol,2.0,0.0,Ended,2025-03-02 21:30:00,Mirassol,2,0,0
13473343,Brasileirão Betano,Cruzeiro,Mirassol,2.0,1.0,Ended,2025-03-29 21:30:00,Mirassol,3,0,0
13473352,Brasileirão Betano,Mirassol,Fortaleza,1.0,1.0,Ended,2025-04-06 21:30:00,Mirassol,2,0,0
13473365,Brasileirão Betano,Bahia,Mirassol,1.0,1.0,Ended,2025-04-13 19:00:00,Mirassol,2,0,0
13473372,Brasileirão Betano,Mirassol,Grêmio,4.0,1.0,Ended,2025-04-16 22:00:00,Mirassol,5,0,0
13473387,Brasileirão Betano,Juventude,Mirassol,2.0,2.0,Ended,2025-04-20 14:00:00,Mirassol,4,0,0
13473392,Brasileirão Betano,Mirassol,Atlético Mineiro,2.0,2.0,Ended,2025-04-26 21:30:00,Mirassol,4,0,0
13473402,Brasileirão Betano,Red Bull Bragantino,Mirassol,1.0,0.0,Ended,2025-05-05 22:00:00,Mirassol,1,0,0
13473412,Brasileirão Betano,Mirassol,Corinthians,2.0,1.0,Ended,2025-05-10 21:30:00,Mirassol,3,0,0
13473424,Brasileirão Betano,Internacional,Mirassol,1.0,1.0,Ended,2025-05-18 23:30:00,Mirassol,2,0,0
13473431,Brasileirão Betano,São Paulo,Mirassol,0.0,2.0,Ended,2025-05-24 21:30:00,Mirassol,2,0,0
13472692,Brasileirão Betano,Mirassol,Sport Recife,1.0,0.0,Ended,2025-06-01 14:00:00,Mirassol,1,0,0
13472720,Brasileirão Betano,Botafogo,Mirassol,,,Postponed,2025-06-11 18:00:00,Mirassol,0,0,0
13198219,Carioca Série A – Taça Guanabara,Fluminense,Flamengo,0.0,0.0,Ended,2025-02-08 19:30:00,Flamengo,0,0,0
13198201,Carioca Série A – Taça Guanabara,Flamengo,Botafogo,1.0,0.0,Ended,2025-02-13 00:30:00,Flamengo,1,0,0
13198220,Carioca Série A – Taça Guanabara,Flamengo,Vasco da Gama,2.0,0.0,Ended,2025-02-16 00:45:00,Flamengo,2,0,0
13198228,Carioca Série A – Taça Guanabara,Flamengo,Maricá FC,5.0,0.0,Ended,2025-02-22 22:00:00,Flamengo,5,0,0
13525558,Carioca Série A – Mata-mata,Vasco da Gama,Flamengo,0.0,1.0,Ended,2025-03-01 20:45:00,Flamengo,1,0,0
13525561,Carioca Série A – Mata-mata,Flamengo,Vasco da Gama,2.0,1.0,Ended,2025-03-08 20:45:00,Flamengo,3,0,0
13586982,Carioca Série A – Mata-mata,Fluminense,Flamengo,1.0,2.0,Ended,2025-03-13 00:30:00,Flamengo,3,0,0
13592141,Carioca Série A – Mata-mata,Flamengo,Fluminense,0.0,0.0,Ended,2025-03-16 19:00:00,Flamengo,0,0,0
13473338,Brasileirão Betano,Flamengo,Internacional,1.0,1.0,Ended,2025-03-30 00:00:00,Flamengo,2,0,0
13640294,"CONMEBOL Libertadores, Group C",Deportivo Táchira,Flamengo,0.0,1.0,Ended,2025-04-04 00:30:00,Flamengo,1,0,0
13473355,Brasileirão Betano,Vitória,Flamengo,1.0,2.0,Ended,2025-04-06 21:30:00,Flamengo,3,0,0
13640304,"CONMEBOL Libertadores, Group C",Flamengo,Central Córdoba,1.0,2.0,Ended,2025-04-10 00:30:00,Flamengo,3,0,0
13473364,Brasileirão Betano,Grêmio,Flamengo,0.0,2.0,Ended,2025-04-13 20:30:00,Flamengo,2,0,0
13473368,Brasileirão Betano,Flamengo,Juventude,6.0,0.0,Ended,2025-04-17 00:30:00,Flamengo,6,0,0
13473379,Brasileirão Betano,Vasco da Gama,Flamengo,0.0,0.0,Ended,2025-04-19 21:30:00,Flamengo,0,0,0
13640313,"CONMEBOL Libertadores, Group C",LDU,Flamengo,0.0,0.0,Ended,2025-04-22 22:00:00,Flamengo,0,0,0
13473388,Brasileirão Betano,Flamengo,Corinthians,4.0,0.0,Ended,2025-04-27 19:00:00,Flamengo,4,0,0
13742596,Copa Betano do Brasil,Botafogo-PB,Flamengo,0.0,1.0,Ended,2025-05-01 23:00:00,Flamengo,1,0,0
13473403,Brasileirão Betano,Cruzeiro,Flamengo,2.0,1.0,Ended,2025-05-04 21:30:00,Flamengo,3,0,0
13640337,"CONMEBOL Libertadores, Group C",Central Córdoba,Flamengo,1.0,1.0,Ended,2025-05-08 00:30:00,Flamengo,2,0,0
13473408,Brasileirão Betano,Flamengo,Bahia,1.0,0.0,Ended,2025-05-11 00:00:00,Flamengo,1,0,0
13640360,"CONMEBOL Libertadores, Group C",Flamengo,LDU,2.0,0.0,Ended,2025-05-16 00:30:00,Flamengo,2,0,0
13473418,Brasileirão Betano,Flamengo,Botafogo,0.0,0.0,Ended,2025-05-18 21:30:00,Flamengo,0,0,0
13742612,Copa Betano do Brasil,Flamengo,Botafogo-PB,4.0,2.0,Ended,2025-05-22 00:30:00,Flamengo,6,0,0
13473430,Brasileirão Betano,Palmeiras,Flamengo,0.0,2.0,Ended,2025-05-25 19:00:00,Flamengo,2,0,0
13640371,"CONMEBOL Libertadores, Group C",Flamengo,Deportivo Táchira,1.0,0.0,Ended,2025-05-29 00:30:00,Flamengo,1,0,0
13472675,Brasileirão Betano,Flamengo,Fortaleza,5.0,0.0,Ended,2025-06-01 21:30:00,Flamengo,5,0,0
13472754,Brasileirão Betano,Sport Recife,Flamengo,,,Postponed,2025-06-11 18:00:00,Flamengo,0,0,0
13200282,"FIFA Club World Cup, Group D",Flamengo,Espérance Tunis,2.0,0.0,Ended,2025-06-17 01:00:00,Flamengo,2,0,0
13200225,"FIFA Club World Cup, Group D",Flamengo,Chelsea,3.0,1.0,Ended,2025-06-20 18:00:00,Flamengo,4,0,0
13193885,Paulista Série A1,Red Bull Bragantino,Corinthians,1.0,2.0,Ended,2025-01-16 22:30:00,Red Bull Bragantino,3,0,0
13193889,Paulista Série A1,São Bernardo,Red Bull Bragantino,3.0,2.0,Ended,2025-01-19 19:00:00,Red Bull Bragantino,5,0,0
13193901,Paulista Série A1,Red Bull Bragantino,AE Velo Clube,1.0,0.0,Ended,2025-01-22 21:30:00,Red Bull Bragantino,1,0,0
13193906,Paulista Série A1,Água Santa,Red Bull Bragantino,3.0,0.0,Ended,2025-01-25 19:00:00,Red Bull Bragantino,3,0,0
13193917,Paulista Série A1,Palmeiras,Red Bull Bragantino,0.0,0.0,Ended,2025-01-28 22:30:00,Red Bull Bragantino,0,0,0
13193925,Paulista Série A1,Red Bull Bragantino,Novorizontino,1.0,2.0,Ended,2025-01-31 22:30:00,Red Bull Bragantino,3,0,0
13193934,Paulista Série A1,Inter de Limeira,Red Bull Bragantino,1.0,1.0,Ended,2025-02-04 23:30:00,Red Bull Bragantino,2,0,0
13193943,Paulista Série A1,Red Bull Bragantino,São Paulo,1.0,0.0,Ended,2025-02-08 21:30:00,Red Bull Bragantino,1,0,0
13193945,Paulista Série A1,Botafogo-SP,Red Bull Bragantino,1.0,0.0,Ended,2025-02-11 23:00:00,Red Bull Bragantino,1,0,0
13193960,Paulista Série A1,Red Bull Bragantino,EC Noroeste,2.0,1.0,Ended,2025-02-15 23:30:00,Red Bull Bragantino,3,0,0
13193964,Paulista Série A1,Red Bull Bragantino,Mirassol,3.0,0.0,Ended,2025-02-20 21:30:00,Red Bull Bragantino,3,0,0
13193975,Paulista Série A1,Ponte Preta,Red Bull Bragantino,0.0,2.0,Ended,2025-02-23 21:30:00,Red Bull Bragantino,2,0,0
13458069,Copa Betano do Brasil,Sousa EC,Red Bull Bragantino,5.0,6.0,AP,2025-02-27 22:00:00,Red Bull Bragantino,2,0,0
13529171,Paulista Série A1 - Playoffs,Santos,Red Bull Bragantino,2.0,0.0,Ended,2025-03-02 23:45:00,Red Bull Bragantino,2,0,0
13547354,Copa Betano do Brasil,Red Bull Bragantino,EC São José,5.0,3.0,AP,2025-03-12 00:30:00,Red Bull Bragantino,2,0,0
13633331,Club Friendly Games,Red Bull Bragantino,Cruzeiro,1.0,1.0,Ended,2025-03-22 21:30:00,Red Bull Bragantino,2,0,0
13473342,Brasileirão Betano,Red Bull Bragantino,Ceará,2.0,2.0,Ended,2025-03-31 23:00:00,Red Bull Bragantino,4,0,0
13473348,Brasileirão Betano,Fluminense,Red Bull Bragantino,2.0,1.0,Ended,2025-04-06 19:00:00,Red Bull Bragantino,3,0,0
13473362,Brasileirão Betano,Red Bull Bragantino,Botafogo,1.0,0.0,Ended,2025-04-12 19:00:00,Red Bull Bragantino,1,0,0
13473377,Brasileirão Betano,Sport Recife,Red Bull Bragantino,0.0,1.0,Ended,2025-04-16 22:00:00,Red Bull Bragantino,1,0,0
13473382,Brasileirão Betano,Red Bull Bragantino,Cruzeiro,1.0,0.0,Ended,2025-04-20 23:30:00,Red Bull Bragantino,1,0,0
13473391,Brasileirão Betano,Santos,Red Bull Bragantino,1.0,2.0,Ended,2025-04-27 23:30:00,Red Bull Bragantino,3,0,0
13742588,Copa Betano do Brasil,Criciúma,Red Bull Bragantino,1.0,0.0,Ended,2025-05-01 21:30:00,Red Bull Bragantino,1,0,0
13473402,Brasileirão Betano,Red Bull Bragantino,Mirassol,1.0,0.0,Ended,2025-05-05 22:00:00,Red Bull Bragantino,1,0,0
13473414,Brasileirão Betano,Grêmio,Red Bull Bragantino,1.0,1.0,Ended,2025-05-10 21:30:00,Red Bull Bragantino,2,0,0
13473422,Brasileirão Betano,Red Bull Bragantino,Palmeiras,1.0,2.0,Ended,2025-05-18 21:30:00,Red Bull Bragantino,3,0,0
13742595,Copa Betano do Brasil,Red Bull Bragantino,Criciúma,6.0,0.0,Ended,2025-05-23 00:30:00,Red Bull Bragantino,6,0,0
13473432,Brasileirão Betano,Red Bull Bragantino,Juventude,1.0,0.0,Ended,2025-05-26 23:00:00,Red Bull Bragantino,1,0,0
13472680,Brasileirão Betano,Vasco da Gama,Red Bull Bragantino,0.0,2.0,Ended,2025-06-01 00:00:00,Red Bull Bragantino,2,0,0
13472733,Brasileirão Betano,Red Bull Bragantino,Bahia,0.0,3.0,Ended,2025-06-12 22:00:00,Red Bull Bragantino,3,0,0
