event_id,Campeonato,Time Casa,Time Visitante,Gols Casa,Gols Visitante,Status,Data e Hora,Time Referência,Num Gols,Cartões Amarelos,Cartões Vermelhos
13542434,"CONMEBOL Libertadores, Qualification",Boston River,Bahia,0.0,0.0,Ended,2025-03-07 00:30:00,Bahia,0,0,0
13545362,"Baiano, Série A – Mata-mata",Jacuipense,Bahia,0.0,5.0,Ended,2025-03-09 21:00:00,Bahia,5,0,0
13542439,"CONMEBOL Libertadores, Qualification",Bahia,Boston River,1.0,0.0,Ended,2025-03-14 00:30:00,Bahia,1,0,0
13591129,"Baiano, Série A – Mata-mata",Bahia,Vitória,2.0,0.0,Ended,2025-03-16 21:00:00,Bahia,2,0,0
13350545,"Copa do Nordeste, Group B",CSA,Bahia,1.0,2.0,Ended,2025-03-19 22:00:00,Bahia,3,0,0
13591131,"Baiano, Série A – Mata-mata",Vitória,Bahia,1.0,1.0,Ended,2025-03-23 19:00:00,Bahia,2,0,0
13350510,"Copa do Nordeste, Group B",Bahia,Náutico,,,Postponed,2025-03-24 21:00:00,Bahia,0,0,0
13646077,"Copa do Nordeste, Group B",Bahia,Ceará,3.0,2.0,Ended,2025-03-26 22:00:00,Bahia,5,0,0
13473345,Brasileirão Betano,Bahia,Corinthians,1.0,1.0,Ended,2025-03-30 23:00:00,Bahia,2,0,0
13640292,"CONMEBOL Libertadores, Group F",Bahia,Internacional,1.0,1.0,Ended,2025-04-03 22:00:00,Bahia,2,0,0
13473351,Brasileirão Betano,Santos,Bahia,2.0,2.0,Ended,2025-04-06 23:30:00,Bahia,4,0,0
13640301,"CONMEBOL Libertadores, Group F",Nacional,Bahia,0.0,1.0,Ended,2025-04-09 22:00:00,Bahia,1,0,0
13473365,Brasileirão Betano,Bahia,Mirassol,1.0,1.0,Ended,2025-04-13 19:00:00,Bahia,2,0,0
13473373,Brasileirão Betano,Cruzeiro,Bahia,3.0,0.0,Ended,2025-04-18 00:30:00,Bahia,3,0,0
13473385,Brasileirão Betano,Bahia,Ceará,1.0,0.0,Ended,2025-04-21 23:00:00,Bahia,1,0,0
13640326,"CONMEBOL Libertadores, Group F",Bahia,Atlético Nacional,1.0,0.0,Ended,2025-04-25 00:00:00,Bahia,1,0,0
13473390,Brasileirão Betano,Palmeiras,Bahia,0.0,1.0,Ended,2025-04-27 21:30:00,Bahia,1,0,0
13742587,Copa Betano do Brasil,Paysandu SC,Bahia,0.0,1.0,Ended,2025-05-01 00:30:00,Bahia,1,0,0
13473405,Brasileirão Betano,Bahia,Botafogo,1.0,0.0,Ended,2025-05-04 00:00:00,Bahia,1,0,0
13640335,"CONMEBOL Libertadores, Group F",Bahia,Nacional,1.0,3.0,Ended,2025-05-07 22:00:00,Bahia,4,0,0
13473408,Brasileirão Betano,Flamengo,Bahia,1.0,0.0,Ended,2025-05-11 00:00:00,Bahia,1,0,0
13640349,"CONMEBOL Libertadores, Group F",Atlético Nacional,Bahia,1.0,0.0,Ended,2025-05-14 22:00:00,Bahia,1,0,0
13473425,Brasileirão Betano,Bahia,Vitória,2.0,1.0,Ended,2025-05-18 19:00:00,Bahia,3,0,0
13742600,Copa Betano do Brasil,Bahia,Paysandu SC,4.0,0.0,Ended,2025-05-21 22:30:00,Bahia,4,0,0
13473435,Brasileirão Betano,Grêmio,Bahia,1.0,0.0,Ended,2025-05-25 14:00:00,Bahia,1,0,0
13640370,"CONMEBOL Libertadores, Group F",Internacional,Bahia,2.0,1.0,Ended,2025-05-28 22:00:00,Bahia,3,0,0
13472704,Brasileirão Betano,Bahia,São Paulo,2.0,1.0,Ended,2025-05-31 21:30:00,Bahia,3,0,0
13961674,"Copa do Nordeste, Group B",Confiança,Bahia,2.0,0.0,Ended,2025-06-04 22:00:00,Bahia,2,0,0
13858015,"Copa do Nordeste, Group B",Bahia,Náutico,3.0,1.0,Ended,2025-06-07 20:30:00,Bahia,4,0,0
13472733,Brasileirão Betano,Red Bull Bragantino,Bahia,0.0,3.0,Ended,2025-06-12 22:00:00,Bahia,3,0,0
13193957,Paulista Série A1,Portuguesa,Corinthians,2.0,2.0,Ended,2025-02-15 21:30:00,Corinthians,4,0,0
13253316,"CONMEBOL Libertadores, Qualification",Universidad Central,Corinthians,1.0,1.0,Ended,2025-02-20 00:30:00,Corinthians,2,0,0
13193971,Paulista Série A1,Corinthians,Guarani,2.0,2.0,Ended,2025-02-23 21:30:00,Corinthians,4,0,0
13253317,"CONMEBOL Libertadores, Qualification",Corinthians,Universidad Central,3.0,2.0,Ended,2025-02-27 00:30:00,Corinthians,5,0,0
13529165,Paulista Série A1 - Playoffs,Corinthians,Mirassol,2.0,0.0,Ended,2025-03-02 21:30:00,Corinthians,2,0,0
13542438,"CONMEBOL Libertadores, Qualification",Barcelona SC,Corinthians,3.0,0.0,Ended,2025-03-06 00:30:00,Corinthians,3,0,0
13566693,Paulista Série A1 - Playoffs,Corinthians,Santos,2.0,1.0,Ended,2025-03-09 21:30:00,Corinthians,3,0,0
13542528,"CONMEBOL Libertadores, Qualification",Corinthians,Barcelona SC,2.0,0.0,Ended,2025-03-13 00:30:00,Corinthians,2,0,0
13592553,Paulista Série A1 - Playoffs,Palmeiras,Corinthians,0.0,1.0,Ended,2025-03-16 21:30:00,Corinthians,1,0,0
13592556,Paulista Série A1 - Playoffs,Corinthians,Palmeiras,0.0,0.0,Ended,2025-03-28 00:35:00,Corinthians,0,0,0
13473345,Brasileirão Betano,Bahia,Corinthians,1.0,1.0,Ended,2025-03-30 23:00:00,Corinthians,2,0,0
13640392,"CONMEBOL Sudamericana, Group C",Corinthians,Huracán,1.0,2.0,Ended,2025-04-02 22:00:00,Corinthians,3,0,0
13473350,Brasileirão Betano,Corinthians,Vasco da Gama,3.0,0.0,Ended,2025-04-05 21:30:00,Corinthians,3,0,0
13640405,"CONMEBOL Sudamericana, Group C",América de Cali,Corinthians,1.0,1.0,Ended,2025-04-09 00:30:00,Corinthians,2,0,0
13473360,Brasileirão Betano,Palmeiras,Corinthians,2.0,0.0,Ended,2025-04-12 21:30:00,Corinthians,2,0,0
13473370,Brasileirão Betano,Corinthians,Fluminense,0.0,2.0,Ended,2025-04-16 22:30:00,Corinthians,2,0,0
13473380,Brasileirão Betano,Corinthians,Sport Recife,2.0,1.0,Ended,2025-04-19 19:00:00,Corinthians,3,0,0
13640430,"CONMEBOL Sudamericana, Group C",Corinthians,Racing de Montevideo,1.0,0.0,Ended,2025-04-24 22:00:00,Corinthians,1,0,0
13473388,Brasileirão Betano,Flamengo,Corinthians,4.0,0.0,Ended,2025-04-27 19:00:00,Corinthians,4,0,0
13742604,Copa Betano do Brasil,Novorizontino,Corinthians,0.0,1.0,Ended,2025-05-01 00:30:00,Corinthians,1,0,0
13473400,Brasileirão Betano,Corinthians,Internacional,4.0,2.0,Ended,2025-05-03 21:30:00,Corinthians,6,0,0
13640439,"CONMEBOL Sudamericana, Group C",Corinthians,América de Cali,1.0,1.0,Ended,2025-05-07 00:30:00,Corinthians,2,0,0
13473412,Brasileirão Betano,Mirassol,Corinthians,2.0,1.0,Ended,2025-05-10 21:30:00,Corinthians,3,0,0
13640463,"CONMEBOL Sudamericana, Group C",Racing de Montevideo,Corinthians,0.0,1.0,Ended,2025-05-15 22:00:00,Corinthians,1,0,0
13473420,Brasileirão Betano,Corinthians,Santos,1.0,0.0,Ended,2025-05-18 19:00:00,Corinthians,1,0,0
13742613,Copa Betano do Brasil,Corinthians,Novorizontino,1.0,0.0,Ended,2025-05-22 00:30:00,Corinthians,1,0,0
13473434,Brasileirão Betano,Atlético Mineiro,Corinthians,0.0,0.0,Ended,2025-05-25 00:00:00,Corinthians,0,0,0
13640471,"CONMEBOL Sudamericana, Group C",Huracán,Corinthians,1.0,0.0,Ended,2025-05-28 00:30:00,Corinthians,1,0,0
13472684,Brasileirão Betano,Corinthians,Vitória,0.0,0.0,Ended,2025-06-01 21:30:00,Corinthians,0,0,0
13472741,Brasileirão Betano,Grêmio,Corinthians,1.0,1.0,Ended,2025-06-12 23:00:00,Corinthians,2,0,0
13198201,Carioca Série A – Taça Guanabara,Flamengo,Botafogo,1.0,0.0,Ended,2025-02-13 00:30:00,Botafogo,1,0,0
13198221,Carioca Série A – Taça Guanabara,Boavista,Botafogo,1.0,1.0,Ended,2025-02-15 22:00:00,Botafogo,2,0,0
13241238,CONMEBOL Recopa,Racing Club,Botafogo,2.0,0.0,Ended,2025-02-21 00:30:00,Botafogo,2,0,0
13198226,Carioca Série A – Taça Guanabara,Vasco da Gama,Botafogo,1.0,0.0,Ended,2025-02-23 21:30:00,Botafogo,1,0,0
13241282,CONMEBOL Recopa,Botafogo,Racing Club,0.0,2.0,Ended,2025-02-28 00:30:00,Botafogo,2,0,0
13634672,Club Friendly Games,Botafogo,Novorizontino,3.0,1.0,Ended,2025-03-22 19:15:00,Botafogo,4,0,0
13473340,Brasileirão Betano,Palmeiras,Botafogo,0.0,0.0,Ended,2025-03-30 19:00:00,Botafogo,0,0,0
13640286,"CONMEBOL Libertadores, Group A",Universidad de Chile,Botafogo,1.0,0.0,Ended,2025-04-03 00:30:00,Botafogo,1,0,0
13473349,Brasileirão Betano,Botafogo,Juventude,2.0,0.0,Ended,2025-04-06 00:00:00,Botafogo,2,0,0
13640295,"CONMEBOL Libertadores, Group A",Botafogo,Carabobo,2.0,0.0,Ended,2025-04-08 22:00:00,Botafogo,2,0,0
13473362,Brasileirão Betano,Red Bull Bragantino,Botafogo,1.0,0.0,Ended,2025-04-12 19:00:00,Botafogo,1,0,0
13473369,Brasileirão Betano,Botafogo,São Paulo,2.0,2.0,Ended,2025-04-16 21:30:00,Botafogo,4,0,0
13473383,Brasileirão Betano,Atlético Mineiro,Botafogo,1.0,0.0,Ended,2025-04-20 19:00:00,Botafogo,1,0,0
13640320,"CONMEBOL Libertadores, Group A",Estudiantes de La Plata,Botafogo,1.0,0.0,Ended,2025-04-24 00:30:00,Botafogo,1,0,0
13473389,Brasileirão Betano,Botafogo,Fluminense,2.0,0.0,Ended,2025-04-27 00:00:00,Botafogo,2,0,0
13742592,Copa Betano do Brasil,Botafogo,Capital CF,4.0,0.0,Ended,2025-04-30 22:00:00,Botafogo,4,0,0
13473405,Brasileirão Betano,Bahia,Botafogo,1.0,0.0,Ended,2025-05-04 00:00:00,Botafogo,1,0,0
13640328,"CONMEBOL Libertadores, Group A",Carabobo,Botafogo,1.0,2.0,Ended,2025-05-06 22:00:00,Botafogo,3,0,0
13473409,Brasileirão Betano,Botafogo,Internacional,4.0,0.0,Ended,2025-05-11 23:00:00,Botafogo,4,0,0
13640352,"CONMEBOL Libertadores, Group A",Botafogo,Estudiantes de La Plata,3.0,2.0,Ended,2025-05-15 00:30:00,Botafogo,5,0,0
13473418,Brasileirão Betano,Flamengo,Botafogo,0.0,0.0,Ended,2025-05-18 21:30:00,Botafogo,0,0,0
13742603,Copa Betano do Brasil,Capital CF,Botafogo,1.0,0.0,Ended,2025-05-23 00:30:00,Botafogo,1,0,0
13473429,Brasileirão Betano,Botafogo,Ceará,,,Postponed,2025-05-24 19:00:00,Botafogo,0,0,0
13640364,"CONMEBOL Libertadores, Group A",Botafogo,Universidad de Chile,1.0,0.0,Ended,2025-05-28 00:30:00,Botafogo,1,0,0
13472688,Brasileirão Betano,Santos,Botafogo,0.0,1.0,Ended,2025-06-01 19:00:00,Botafogo,1,0,0
13788130,Brasileirão Betano,Botafogo,Ceará,3.0,2.0,Ended,2025-06-04 23:00:00,Botafogo,5,0,0
13472720,Brasileirão Betano,Botafogo,Mirassol,,,Postponed,2025-06-11 18:00:00,Botafogo,0,0,0
13200234,"FIFA Club World Cup, Group B",Botafogo,Seattle Sounders FC,2.0,1.0,Ended,2025-06-16 02:00:00,Botafogo,3,0,0
13200235,"FIFA Club World Cup, Group B",Paris Saint-Germain,Botafogo,0.0,1.0,Ended,2025-06-20 01:00:00,Botafogo,1,0,0
13200236,"FIFA Club World Cup, Group B",Atlético Madrid,Botafogo,1.0,0.0,Ended,2025-06-23 19:00:00,Botafogo,1,0,0
13340642,Mineiro Módulo I ,Athletic Club,Cruzeiro,1.0,0.0,Ended,2025-01-22 22:00:00,Cruzeiro,1,0,0
13241293,Mineiro Módulo I ,Cruzeiro,Betim Futebol,1.0,1.0,Ended,2025-01-25 19:30:00,Cruzeiro,2,0,0
13241254,Mineiro Módulo I ,Itabirito FC,Cruzeiro,1.0,4.0,Ended,2025-01-30 22:00:00,Cruzeiro,5,0,0
13241303,Mineiro Módulo I ,Cruzeiro,Uberlândia EC,3.0,1.0,Ended,2025-02-02 21:30:00,Cruzeiro,4,0,0
13241262,Mineiro Módulo I ,América Mineiro,Cruzeiro,1.0,1.0,Ended,2025-02-06 01:00:00,Cruzeiro,2,0,0
13241270,Mineiro Módulo I ,Cruzeiro,Atlético Mineiro,0.0,2.0,Ended,2025-02-09 19:00:00,Cruzeiro,2,0,0
13241272,Mineiro Módulo I ,EC Democrata,Cruzeiro,2.0,1.0,Ended,2025-02-12 22:45:00,Cruzeiro,3,0,0
13473673,Mineiro Módulo I - Playoffs,Cruzeiro,América Mineiro,1.0,1.0,Ended,2025-02-16 19:00:00,Cruzeiro,2,0,0
13473675,Mineiro Módulo I - Playoffs,América Mineiro,Cruzeiro,5.0,3.0,AP,2025-02-22 19:30:00,Cruzeiro,2,0,0
13633331,Club Friendly Games,Red Bull Bragantino,Cruzeiro,1.0,1.0,Ended,2025-03-22 21:30:00,Cruzeiro,2,0,0
13473343,Brasileirão Betano,Cruzeiro,Mirassol,2.0,1.0,Ended,2025-03-29 21:30:00,Cruzeiro,3,0,0
13640387,"CONMEBOL Sudamericana, Group E",Club Atlético Unión de Santa Fe,Cruzeiro,1.0,0.0,Ended,2025-04-01 22:00:00,Cruzeiro,1,0,0
13473354,Brasileirão Betano,Internacional,Cruzeiro,3.0,0.0,Ended,2025-04-06 21:30:00,Cruzeiro,3,0,0
13640409,"CONMEBOL Sudamericana, Group E",Cruzeiro,Mushuc Runa,1.0,2.0,Ended,2025-04-10 00:30:00,Cruzeiro,3,0,0
13473361,Brasileirão Betano,São Paulo,Cruzeiro,1.0,1.0,Ended,2025-04-13 20:30:00,Cruzeiro,2,0,0
13473373,Brasileirão Betano,Cruzeiro,Bahia,3.0,0.0,Ended,2025-04-18 00:30:00,Cruzeiro,3,0,0
13473382,Brasileirão Betano,Red Bull Bragantino,Cruzeiro,1.0,0.0,Ended,2025-04-20 23:30:00,Cruzeiro,1,0,0
13640432,"CONMEBOL Sudamericana, Group E",Palestino,Cruzeiro,2.0,1.0,Ended,2025-04-25 00:30:00,Cruzeiro,3,0,0
13473393,Brasileirão Betano,Cruzeiro,Vasco da Gama,1.0,0.0,Ended,2025-04-27 21:30:00,Cruzeiro,1,0,0
13742589,Copa Betano do Brasil,Cruzeiro,Vila Nova FC,2.0,0.0,Ended,2025-05-02 00:30:00,Cruzeiro,2,0,0
13473403,Brasileirão Betano,Cruzeiro,Flamengo,2.0,1.0,Ended,2025-05-04 21:30:00,Cruzeiro,3,0,0
13640445,"CONMEBOL Sudamericana, Group E",Mushuc Runa,Cruzeiro,1.0,1.0,Ended,2025-05-08 00:30:00,Cruzeiro,2,0,0
13473417,Brasileirão Betano,Sport Recife,Cruzeiro,0.0,4.0,Ended,2025-05-11 19:00:00,Cruzeiro,4,0,0
13640460,"CONMEBOL Sudamericana, Group E",Cruzeiro,Palestino,2.0,1.0,Ended,2025-05-15 00:30:00,Cruzeiro,3,0,0
13473423,Brasileirão Betano,Cruzeiro,Atlético Mineiro,0.0,0.0,Ended,2025-05-18 23:30:00,Cruzeiro,0,0,0
13742611,Copa Betano do Brasil,Vila Nova FC,Cruzeiro,0.0,3.0,Ended,2025-05-22 22:00:00,Cruzeiro,3,0,0
13473437,Brasileirão Betano,Fortaleza,Cruzeiro,0.0,2.0,Ended,2025-05-25 23:30:00,Cruzeiro,2,0,0
13640476,"CONMEBOL Sudamericana, Group E",Cruzeiro,Club Atlético Unión de Santa Fe,0.0,0.0,Ended,2025-05-29 00:30:00,Cruzeiro,0,0,0
13472696,Brasileirão Betano,Cruzeiro,Palmeiras,2.0,1.0,Ended,2025-06-01 22:30:00,Cruzeiro,3,0,0
13472746,Brasileirão Betano,Vitória,Cruzeiro,0.0,0.0,Ended,2025-06-12 22:00:00,Cruzeiro,0,0,0
13217766,"Pernambucano, Serie A1",Central SC,Sport Recife,0.0,1.0,Ended,2025-01-26 19:00:00,Sport Recife,1,0,0
13217739,"Pernambucano, Serie A1",Sport Recife,AD Jaguar,4.0,1.0,Ended,2025-01-29 23:00:00,Sport Recife,5,0,0
13217771,"Pernambucano, Serie A1",Santa Cruz,Sport Recife,1.0,0.0,Ended,2025-02-01 19:30:00,Sport Recife,1,0,0
13350553,"Copa do Nordeste, Group A",Sport Recife,Fortaleza,0.0,2.0,Ended,2025-02-05 00:30:00,Sport Recife,2,0,0
13217753,"Pernambucano, Serie A1",Sport Recife,Maguary,5.0,0.0,Ended,2025-02-08 19:30:00,Sport Recife,5,0,0
13350517,"Copa do Nordeste, Group A",Sousa EC,Sport Recife,1.0,2.0,Ended,2025-02-12 00:30:00,Sport Recife,3,0,0
13217755,"Pernambucano, Serie A1",Sport Recife,Náutico,1.0,2.0,Ended,2025-02-15 19:30:00,Sport Recife,3,0,0
13350520,"Copa do Nordeste, Group A",Sport Recife,Moto Club,5.0,0.0,Ended,2025-02-19 22:00:00,Sport Recife,5,0,0
13217761,"Pernambucano, Serie A1",Petrolina SFC,Sport Recife,1.0,3.0,Ended,2025-02-22 19:30:00,Sport Recife,4,0,0
13458066,Copa Betano do Brasil,Operário-MT,Sport Recife,4.0,2.0,AP,2025-02-26 00:30:00,Sport Recife,0,0,0
13532463,"Pernambucano, Serie A1, Playoffs",Sport Recife,Decisão Sertânia,3.0,0.0,Ended,2025-03-02 19:00:00,Sport Recife,3,0,0
13350513,"Copa do Nordeste, Group A",Sport Recife,CRB,2.0,1.0,Ended,2025-03-06 00:30:00,Sport Recife,3,0,0
13559181,"Pernambucano, Serie A1, Playoffs",Sport Recife,Santa Cruz,2.0,0.0,Ended,2025-03-08 19:30:00,Sport Recife,2,0,0
13559183,"Pernambucano, Serie A1, Playoffs",Santa Cruz,Sport Recife,0.0,1.0,Ended,2025-03-15 19:30:00,Sport Recife,1,0,0
13350526,"Copa do Nordeste, Group A",Vitória,Sport Recife,1.0,0.0,Ended,2025-03-20 00:30:00,Sport Recife,1,0,0
13623233,"Pernambucano, Serie A1, Playoffs",Retrô,Sport Recife,2.0,3.0,Ended,2025-03-22 19:30:00,Sport Recife,5,0,0
13350525,"Copa do Nordeste, Group A",Sport Recife,AA Altos,0.0,1.0,Ended,2025-03-27 00:30:00,Sport Recife,1,0,0
13473341,Brasileirão Betano,São Paulo,Sport Recife,0.0,0.0,Ended,2025-03-29 21:30:00,Sport Recife,0,0,0
13623234,"Pernambucano, Serie A1, Playoffs",Sport Recife,Retrô,5.0,4.0,AP,2025-04-03 00:30:00,Sport Recife,3,0,0
13473357,Brasileirão Betano,Sport Recife,Palmeiras,1.0,2.0,Ended,2025-04-06 21:30:00,Sport Recife,3,0,0
13473359,Brasileirão Betano,Vasco da Gama,Sport Recife,3.0,1.0,Ended,2025-04-13 00:00:00,Sport Recife,4,0,0
13473377,Brasileirão Betano,Sport Recife,Red Bull Bragantino,0.0,1.0,Ended,2025-04-16 22:00:00,Sport Recife,1,0,0
13473380,Brasileirão Betano,Corinthians,Sport Recife,2.0,1.0,Ended,2025-04-19 19:00:00,Sport Recife,3,0,0
13473397,Brasileirão Betano,Sport Recife,Fortaleza,0.0,0.0,Ended,2025-04-26 23:00:00,Sport Recife,0,0,0
13473398,Brasileirão Betano,Fluminense,Sport Recife,2.0,1.0,Ended,2025-05-03 21:30:00,Sport Recife,3,0,0
13473417,Brasileirão Betano,Sport Recife,Cruzeiro,0.0,4.0,Ended,2025-05-11 19:00:00,Sport Recife,4,0,0
13473426,Brasileirão Betano,Ceará,Sport Recife,2.0,0.0,Ended,2025-05-17 19:00:00,Sport Recife,2,0,0
13473438,Brasileirão Betano,Sport Recife,Internacional,1.0,1.0,Ended,2025-05-25 19:00:00,Sport Recife,2,0,0
13472692,Brasileirão Betano,Mirassol,Sport Recife,1.0,0.0,Ended,2025-06-01 14:00:00,Sport Recife,1,0,0
13472754,Brasileirão Betano,Sport Recife,Flamengo,,,Postponed,2025-06-11 18:00:00,Sport Recife,0,0,0
